accepted_plant_name_id,taxon_name,taxon_authors,cultivation.lin2019,life.form.integrated,WorldCuP.n.tdwg3,nat.extent,nat.incidence,native.global.tdwg3,planting.China.tdwg3
210965,Urceola rosea,(Hook. & Arn.) D.J.Middleton,yes,woody,0,0,0,12,3
210967,Urceola tournieri,(Pierre) D.J.Middleton,yes,woody,0,0,0,7,1
210969,Urceola xylinabariopsoides,(Tsiang) D.J.Middleton,no,woody,0,0,0,2,0
2449399,Urena lobata,L.,yes,perennial herb,27,30,1,103,4
2449556,Urena procumbens,L.,yes,perennial herb,0,2,1,3,4
2605740,Urena repanda,Roxb. ex Sm.,yes,perennial herb,2,0,0,10,1
378695,Urobotrya latisquama,(Gagnep.) Hiepko,yes,woody,0,0,0,5,2
449519,Urochloa panicoides,P.Beauv.,yes,annual herb,2,29,1,45,0
449482,Urochloa glumaris,(Trin.) Veldkamp,no,annual herb,0,5,1,33,0
449540,Urochloa reptans,(L.) Stapf,yes,annual herb,8,27,1,43,1
449549,Urochloa setigera,(Retz.) Stapf,no,perennial herb,1,10,1,11,0
211061,Urophyllum chinense,Merr. & Chun,yes,woody,0,0,0,3,1
211141,Urophyllum parviflorum,F.C.How ex H.S.Lo,no,woody,0,0,0,1,0
211183,Urophyllum tsaianum,F.C.How ex H.S.Lo,no,woody,0,0,0,1,0
2449838,Urophysa henryi,(Oliv.) Ulbr.,yes,perennial herb,0,0,0,2,1
2449877,Urophysa rockii,Ulbr.,yes,perennial herb,0,0,0,1,1
2448422,Urtica atrichocaulis,(Hand.-Mazz.) C.J.Chen,yes,perennial herb,0,0,0,1,1
2448579,Urtica cannabina,L.,yes,perennial herb,16,5,1,17,3
2448560,Urtica dioica,L.,yes,perennial herb,24,32,1,85,2
2449170,Urtica fissa,E.Pritz.,yes,perennial herb,0,0,0,6,2
2449163,Urtica hyperborea,Jacquem. ex Wedd.,no,perennial herb,0,0,0,8,0
2449326,Urtica mairei,H.Lév.,yes,perennial herb,0,0,0,8,2
2448435,Urtica ardens,Link,no,perennial herb,2,0,0,5,0
2449048,Urtica taiwaniana,S.S.Ying,no,perennial herb,1,0,0,1,0
2449092,Urtica thunbergiana,Siebold & Zucc.,yes,perennial herb,1,0,0,12,1
2449100,Urtica triangularis,Hand.-Mazz.,no,perennial herb,0,0,0,4,0
2449000,Urtica urens,L.,no,annual herb,21,89,1,74,0
518166,Utricularia bifida,L.,yes,annual herb,1,0,0,31,2
518187,Utricularia brachiata,Oliv.,no,perennial herb,0,0,0,5,0
518201,Utricularia caerulea,L.,yes,annual herb,1,0,0,33,1
518351,Utricularia foveolata,Edgew.,yes,annual herb,0,0,0,21,1
518366,Utricularia gibba,L.,yes,annual herb,15,5,1,155,3
518383,Utricularia graminifolia,Vahl,yes,perennial herb,1,0,0,6,2
518402,Utricularia hirta,Klein ex Link,yes,perennial herb,0,0,0,10,0
518482,Utricularia limosa,R.Br.,no,perennial herb,0,0,0,10,0
518523,Utricularia mangshanensis,G.W.Hu,no,annual herb,0,0,0,1,0
518549,Utricularia minutissima,Vahl,no,annual herb,1,0,0,18,0
518641,Utricularia peranomala,P.Taylor,no,annual herb,0,0,0,1,0
518740,Utricularia salwinensis,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
518811,Utricularia striatula,Sm.,yes,annual herb,1,0,0,45,2
518872,Utricularia uliginosa,Vahl,no,annual herb,2,0,0,23,0
518917,Utricularia warburgii,Goebel,yes,annual herb,0,0,0,2,1
2447647,Uvaria boniana,Finet & Gagnep.,yes,woody,0,0,0,4,1
2447631,Uvaria calamistrata,Hance,yes,woody,0,0,0,3,2
2448240,Uvaria grandiflora,Roxb. ex Hornem.,yes,woody,5,0,0,14,2
2448145,Uvaria kurzii,(King) P.T.Li,yes,woody,0,0,0,7,1
2448339,Uvaria macclurei,Diels,yes,woody,0,0,0,3,1
2448176,Uvaria littoralis,(Blume) Blume,yes,woody,4,0,0,21,5
2448003,Uvaria rufa,(Dunal) Blume,yes,woody,5,0,0,15,1
2447909,Uvaria tonkinensis,Finet & Gagnep.,yes,woody,0,0,0,7,2
2459168,Vaccinium albidens,H.Lév. & Vaniot,no,woody,0,0,0,1,0
2458812,Vaccinium arbutoides,C.B.Clarke,no,woody,0,0,0,4,0
2458797,Vaccinium ardisioides,Hook.f. ex C.B.Clarke,yes,woody,0,0,0,3,1
2458835,Vaccinium brachyandrum,C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2458836,Vaccinium brachybotrys,(Franch.) Hand.-Mazz.,no,woody,0,0,0,2,0
2458344,Vaccinium bracteatum,Thunb.,yes,woody,11,0,0,15,2
2458387,Vaccinium brevipedicellatum,C.Y.Wu,no,woody,0,0,0,2,0
2458400,Vaccinium bullatum,(Dop) Sleumer,yes,woody,0,0,0,2,1
2458392,Vaccinium bulleyanum,(Diels) Sleumer,no,woody,0,0,0,2,0
2458723,Vaccinium carlesii,Dunn,yes,woody,1,0,0,2,1
2459070,Vaccinium cavinerve,C.Y.Wu,no,woody,0,0,0,2,0
2458739,Vaccinium chaetothrix,Sleumer,no,woody,1,0,0,3,0
2458804,Vaccinium chamaebuxus,C.Y.Wu,no,woody,0,0,0,1,0
2458752,Vaccinium chunii,Merr. ex Sleumer,no,woody,0,0,0,2,0
2458740,Vaccinium conchophyllum,Rehder,no,woody,0,0,0,1,0
2458784,Vaccinium craspedotum,Sleumer,no,woody,0,0,0,1,0
2458780,Vaccinium crassivenium,Sleumer,no,woody,0,0,0,1,0
2458742,Vaccinium cuspidifolium,C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2458944,Vaccinium delavayi,Franch.,yes,woody,7,0,0,4,1
2458925,Vaccinium dendrocharis,Hand.-Mazz.,no,woody,1,0,0,4,0
2458976,Vaccinium duclouxii,(H.Lév.) Hand.-Mazz.,yes,woody,1,0,0,2,2
2458973,Vaccinium dunalianum,Wight,yes,woody,2,0,0,9,1
2458951,Vaccinium dunnianum,Sleumer,no,woody,0,0,0,2,0
2458962,Vaccinium emarginatum,Hayata,no,woody,1,0,0,2,0
2458882,Vaccinium exaristatum,Kurz,yes,woody,0,0,0,7,1
2458858,Vaccinium fimbribracteatum,C.Y.Wu,no,woody,0,0,0,1,0
2458859,Vaccinium fimbricalyx,Chun & W.P.Fang,no,woody,0,0,0,1,0
2458860,Vaccinium foetidissiumum,H.Lév. & Vaniot,no,woody,0,0,0,1,0
2458909,Vaccinium fragile,Franch.,yes,woody,0,0,0,2,1
2471732,Vaccinium gaultheriifolium,(Griff.) Hook.f. ex C.B.Clarke,no,woody,3,0,0,5,0
2458900,Vaccinium glaucoalbum,Hook.f. ex C.B.Clarke,yes,woody,8,0,0,5,1
2458901,Vaccinium glaucophyllum,C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2457567,Vaccinium guangdongense,W.P.Fang & Z.H.Pan,no,woody,0,0,0,1,0
2457557,Vaccinium hainanense,Sleumer,no,woody,0,0,0,1,0
2457549,Vaccinium haitangense,Sleumer,no,woody,0,0,0,1,0
2458021,Vaccinium sprengelii,(G.Don) Sleumer ex Rehder,yes,woody,2,0,0,7,1
2457595,Vaccinium henryi,Hemsl.,yes,woody,1,0,0,3,2
2457491,Vaccinium impressinerve,C.Y.Wu,no,woody,0,0,0,1,0
2457503,Vaccinium iteophyllum,Hance,yes,woody,0,0,0,4,2
2457485,Vaccinium japonicum,Miq.,yes,woody,6,0,0,6,1
2457481,Vaccinium kachinense,Brandis,no,woody,0,0,0,2,0
3012884,Vaccinium kengii,C.E.Chang,no,woody,0,0,0,1,0
2457486,Vaccinium kingdon-wardii,Sleumer,no,woody,0,0,0,1,0
2457535,Vaccinium lamprophyllum,C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2457532,Vaccinium lanigerum,Sleumer,no,woody,0,0,0,3,0
2933138,Vaccinium leucobotrys,(Nutt. ex Hook.) G.Nicholson,no,woody,1,0,0,5,0
2457676,Vaccinium longicaudatum,Chun ex W.P.Fang & Z.H.Pan,yes,woody,0,0,0,2,1
2457730,Vaccinium mandarinorum,Diels,yes,woody,0,0,0,2,2
2609105,Vaccinium microcarpum,(Turcz. ex Rupr.) Schmalh.,yes,perennial herb,11,0,0,46,1
2457619,Vaccinium modestum,W.W.Sm.,no,woody,0,0,0,5,0
2457665,Vaccinium moupinense,Franch.,no,woody,6,0,0,1,0
2457648,Vaccinium myrtillus,L.,yes,woody,26,0,0,62,2
2457305,Vaccinium nummularia,Hook.f. & Thomson ex C.B.Clarke,yes,woody,4,0,0,6,1
2457281,Vaccinium oldhamii,Miq.,yes,woody,8,0,0,4,2
2457292,Vaccinium omeiense,W.P.Fang,no,woody,0,0,0,2,0
2457273,Vaccinium papillatum,P.F.Stevens,no,woody,0,0,0,2,0
2457249,Vaccinium papulosum,C.Y.Wu & R.C.Fang,no,woody,0,0,0,2,0
2456150,Vaccinium podocarpoideum,W.P.Fang & Z.H.Pan,no,woody,0,0,0,1,0
2457441,Vaccinium pratense,P.C.Tam ex C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2457415,Vaccinium pseudobullatum,W.P.Fang & Z.H.Pan,yes,woody,0,0,0,1,1
2457419,Vaccinium pseudorobustum,Sleumer,no,woody,0,0,0,1,0
2457412,Vaccinium pseudospadiceum,Dop,no,woody,0,0,0,2,0
2457421,Vaccinium pseudotonkinense,Sleumer,no,woody,1,0,0,2,0
2457465,Vaccinium pubicalyx,Franch.,yes,woody,0,0,0,2,1
2457459,Vaccinium randaiense,Hayata,yes,woody,1,0,0,4,1
2457365,Vaccinium retusum,(Griff.) Hook.f. ex C.B.Clarke,no,woody,3,0,0,7,0
2457398,Vaccinium saxicola,Chun,yes,woody,0,0,0,1,1
2457407,Vaccinium sciaphilum,C.Y.Wu,no,woody,0,0,0,1,0
2457387,Vaccinium scopulorum,W.W.Sm.,no,woody,0,0,0,3,0
2457390,Vaccinium serrulatum,W.P.Fang & Z.H.Pan,no,woody,0,0,0,1,0
2458043,Vaccinium sikkimense,C.B.Clarke,no,woody,2,0,0,5,0
2458037,Vaccinium sinicum,Sleumer,yes,woody,0,0,0,1,1
2458011,Vaccinium spiculatum,C.Y.Wu & R.C.Fang,no,woody,0,0,0,1,0
2458066,Vaccinium subdissitifolium,P.F.Stevens,no,woody,0,0,0,4,0
2458046,Vaccinium subfalcatum,Merr. ex Sleumer,yes,woody,0,0,0,2,1
2458053,Vaccinium supracostatum,Hand.-Mazz.,no,woody,0,0,0,2,0
2457969,Vaccinium tenuiflorum,R.C.Fang,no,woody,0,0,0,1,0
2457957,Vaccinium trichocladum,Merr. & F.P.Metcalf,yes,woody,0,0,0,2,1
2457984,Vaccinium triflorum,Rehder,no,woody,0,0,0,2,0
2457976,Vaccinium truncatocalyx,Chun,no,woody,0,0,0,1,0
2457998,Vaccinium uliginosum,L.,yes,woody,21,0,0,84,3
2458007,Vaccinium urceolatum,Hemsl.,no,woody,1,0,0,1,0
2457980,Vaccinium vacciniaceum,(Roxb.) Sleumer,no,woody,1,0,0,5,0
2457987,Vaccinium venosum,Wight,no,woody,0,0,0,3,0
2457314,Vaccinium vitis-idaea,L.,yes,woody,29,1,1,82,5
2457244,Vaccinium wrightii,A.Gray,no,woody,0,0,0,2,0
2457240,Vaccinium yaoshanicum,Sleumer,no,woody,0,0,0,1,0
2462258,Valeriana amurensis,P.A.Smirn. ex Kom.,no,perennial herb,0,0,0,5,0
2462266,Valeriana barbulata,Diels,no,perennial herb,0,0,0,5,0
2464246,Valeriana daphniflora,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2464307,Valeriana fedtschenkoi,Coincy,no,perennial herb,0,0,0,9,0
2464316,Valeriana ficariifolia,Boiss.,no,perennial herb,0,0,0,10,0
2464311,Valeriana flaccidissima,Maxim.,yes,perennial herb,0,0,0,5,2
2464310,Valeriana flagellifera,Batalin,no,perennial herb,0,0,0,3,0
2464044,Valeriana hardwickei,Wall.,yes,perennial herb,1,0,0,14,1
2464039,Valeriana hengduanensis,D.Y.Hong,no,perennial herb,0,0,0,1,0
2464076,Valeriana hiemalis,Graebn.,no,perennial herb,0,0,0,2,0
2464070,Valeriana hirticalyx,L.C.Chiu,no,perennial herb,0,0,0,2,0
2905967,Valeriana jatamansi,Jones ex Roxb.,yes,perennial herb,2,0,0,12,3
2464216,Valeriana kawakamii,Hayata,no,perennial herb,0,0,0,1,0
2464662,Valeriana minutiflora,Hand.-Mazz.,no,perennial herb,0,0,0,3,0
2464616,Valeriana officinalis,L.,yes,perennial herb,47,31,1,39,4
2462383,Valeriana sichuanica,D.Y.Hong,no,perennial herb,0,0,0,1,0
2462402,Valeriana stenoptera,Diels,no,perennial herb,0,0,0,2,0
2464549,Valeriana tangutica,Batalin,no,perennial herb,0,0,0,5,0
2464570,Valeriana trichostoma,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
211390,Vallaris indecora,(Baill.) Tsiang & P.T.Li,yes,woody,0,0,0,2,2
211399,Vallaris solanacea,(Roth ex Roem. & Schult.) Kuntze,no,woody,4,0,0,14,0
211424,Vanda alpina,(Lindl.) Lindl.,yes,perennial herb,3,0,0,6,2
211437,Vanda brunnea,Rchb.f.,yes,perennial herb,4,0,0,5,4
211438,Vanda coerulea,Griff. ex Lindl.,yes,perennial herb,14,0,0,7,3
211440,Vanda coerulescens,Griff.,yes,perennial herb,4,0,0,6,3
211447,Vanda concolor,Blume,yes,perennial herb,2,0,0,2,3
211451,Vanda cristata,Wall. ex Lindl.,yes,perennial herb,7,0,0,12,3
211468,Vanda fuscoviridis,Lindl.,no,perennial herb,0,0,0,2,0
211488,Vanda lamellata,Lindl.,yes,perennial herb,7,0,0,5,4
211465,Vanda flavobrunnea,Rchb.f.,yes,perennial herb,3,0,0,12,2
211606,Vandopsis gigantea,(Lindl.) Pfitzer,yes,perennial herb,11,0,0,9,4
538130,Cymbilabia undulata,(Lindl.) D.K.Liu & Ming H.Li,yes,perennial herb,1,0,0,8,2
211841,Vanilla annamica,Gagnep.,yes,perennial herb,0,0,0,5,1
211982,Vanilla siamensis,Rolfe ex Downie,yes,perennial herb,2,0,0,5,3
211983,Vanilla somae,Hayata,yes,perennial herb,0,0,0,4,2
2458985,Vatica guangxiensis,X.L.Mo,yes,woody,0,0,0,3,3
2459035,Vatica mangachapoi,Blanco,yes,woody,0,0,0,6,4
2451809,Ventilago denticulata,Willd.,yes,woody,2,0,0,13,2
2451782,Ventilago elegans,Hemsl.,yes,woody,0,0,0,1,1
2451792,Ventilago inaequilateralis,Merr. & Chun,yes,woody,0,0,0,3,2
2451720,Ventilago leiocarpa,Benth.,yes,woody,0,0,0,8,2
2451728,Ventilago madraspatana,Gaertn.,yes,woody,3,0,0,11,1
3016149,Smythea oblongifolia,(Blume) Cahen & Utteridge,yes,woody,1,0,0,14,1
2458145,Veratrilla baillonii,Franch.,no,perennial herb,0,0,0,3,0
2458092,Veratrilla burkilliana,(W.W.Sm.) Harry Sm.,no,perennial herb,0,0,0,2,0
290958,Veratrum dahuricum,(Turcz.) O.Loes.,no,perennial herb,0,0,0,9,0
291315,Veratrum formosanum,O.Loes.,no,perennial herb,8,0,0,1,0
291215,Veratrum grandiflorum,(Maxim. ex Miq.) O.Loes.,yes,perennial herb,5,0,0,2,1
291223,Veratrum lobelianum,Bernh.,no,perennial herb,12,0,0,34,0
291226,Veratrum maackii,Regel,yes,perennial herb,10,0,0,9,1
291282,Veratrum mengtzeanum,O.Loes.,yes,perennial herb,1,0,0,2,1
291283,Veratrum micranthum,F.T.Wang & Tang,no,perennial herb,1,0,0,1,0
291285,Veratrum nigrum,L.,yes,perennial herb,25,1,1,32,3
291287,Veratrum oblongum,O.Loes.,yes,perennial herb,0,0,0,2,1
291289,Veratrum oxysepalum,Turcz.,no,perennial herb,3,0,0,16,0
291298,Veratrum schindleri,O.Loes.,yes,perennial herb,1,0,0,2,2
291299,Veratrum shanense,W.W.Sm.,yes,perennial herb,2,0,0,2,1
291304,Veratrum taliense,O.Loes.,no,perennial herb,0,0,0,1,0
2454378,Verbascum blattaria,L.,no,annual herb,26,65,1,45,0
2453567,Verbascum phoeniceum,L.,yes,perennial herb,33,8,1,26,3
2453112,Verbascum songaricum,Schrenk ex Fisch. & C.A.Mey.,yes,perennial herb,2,0,0,13,1
2453334,Verbascum thapsus,L.,yes,perennial herb,38,84,1,55,5
212527,Verbena officinalis,L.,yes,perennial herb,35,53,1,95,3
212845,Vernicia fordii,(Hemsl.) Airy Shaw,yes,woody,31,22,1,6,4
212846,Vernicia montana,Lour.,yes,woody,11,6,1,8,4
3052393,Vernonia albosquama,Y.L.Chen,no,woody,0,0,0,1,0
2926108,Baccharoides anthelmintica,(L.) Moench,yes,annual herb,10,2,1,20,1
3055497,Strobocalyx arborea,(Buch.-Ham.) Sch.Bip.,yes,woody,4,1,1,19,1
3053266,Acilepis aspera,(Buch.-Ham.) H.Rob.,yes,perennial herb,1,0,0,10,2
3053270,Acilepis attenuata,(DC.) H.Rob. & Skvarla,yes,perennial herb,0,0,0,5,1
3055475,Decaneuropsis blanda,(DC.) H.Rob. & Skvarla,yes,woody,0,0,0,7,2
3055501,Strobocalyx bockiana,"(Diels) H.Rob., S.C.Keeley, Skvarla & R.Chan",yes,woody,0,0,0,1,2
3055477,Decaneuropsis chingiana,(Hand.-Mazz.) H.Rob. & Skvarla,yes,woody,0,0,0,1,1
3055503,Strobocalyx chunii,"(C.C.Chang) H.Rob., S.C.Keeley, Skvarla & R.Chan",no,woody,0,0,0,1,0
2929223,Cyanthillium cinereum,(L.) H.Rob.,yes,perennial herb,11,43,1,80,5
3054139,Acilepis clivorum,(Hance) H.Rob.,yes,perennial herb,0,0,0,4,2
3055484,Decaneuropsis cumingiana,(Benth.) H.Rob. & Skvarla,yes,woody,0,0,0,9,2
3054166,Acilepis divergens,(DC.) H.Rob. & Skvarla,yes,perennial herb,0,1,1,10,1
3055588,Strobocalyx esculenta,"(Hemsl.) H.Rob., S.C.Keeley, Skvarla & R.Chan",no,woody,0,0,0,3,0
3055703,Gymnanthemum extensum,(DC.) Steetz,yes,woody,1,0,0,7,1
3055490,Decaneuropsis gratiosa,(Hance) H.Rob. & Skvarla,yes,woody,0,0,0,2,2
3241945,Cyanthillium maritimum,(Merr.) H.Rob. & Skvarla,no,perennial herb,0,0,0,2,0
3054188,Acilepis nantcianensis,(Pamp.) H.Rob.,no,annual herb,0,0,0,1,0
3055540,Monosis parishii,(Hook.f.) H.Rob. & Skvarla,yes,woody,0,0,0,4,1
3054540,Cyanthillium patulum,(Aiton) H.Rob.,yes,annual herb,6,2,1,23,2
3054232,Acilepis saligna,(DC.) H.Rob.,yes,perennial herb,0,0,0,11,2
3054254,Acilepis silhetensis,(DC.) H.Rob.,no,woody,0,0,0,9,0
3055603,Strobocalyx solanifolia,Sch.Bip.,yes,woody,0,0,0,7,2
3054258,Acilepis spirei,(Gand.) H.Rob.,yes,perennial herb,0,0,0,5,1
3051827,Lessingianthus plantaginodes,(Kuntze) H.Rob.,no,perennial herb,0,0,0,3,0
3055605,Strobocalyx sylvatica,"(Dunn) H.Rob., S.C.Keeley, Skvarla & R.Chan",no,woody,0,0,0,2,0
3054860,Monosis volkameriifolia,(DC.) H.Rob. & Skvarla,yes,woody,1,0,0,11,2
2453888,Veronica alpina,L.,no,perennial herb,10,0,0,35,0
2453884,Veronica anagallis-aquatica,L.,yes,perennial herb,6,67,1,109,2
2454071,Veronica anagalloides,Guss.,no,annual herb,3,1,1,52,0
2454111,Veronica argute-serrata,Regel & Schmalh.,no,annual herb,0,0,0,14,0
2454060,Veronica beccabunga,L.,yes,perennial herb,17,27,1,72,2
2453695,Veronica biloba,Schreb. ex L.,no,annual herb,1,13,1,28,0
2453722,Veronica campylopoda,Boiss.,no,annual herb,0,0,0,18,0
2453629,Veronica cana,Wall. ex Benth.,no,perennial herb,0,0,0,6,0
2453613,Veronica capitata,Royle ex Benth.,no,perennial herb,0,0,0,3,0
2453627,Veronica cardiocarpa,(Kar. & Kir.) Walp.,no,annual herb,0,1,1,9,0
2453651,Veronica chamaedrys,L.,no,perennial herb,17,40,1,44,0
2453832,Veronica chayuensis,D.Y.Hong,no,perennial herb,0,0,0,2,0
2453836,Veronica chinoalpina,T.Yamaz.,no,perennial herb,0,0,0,1,0
2453809,Veronica ciliata,Fisch.,no,perennial herb,0,0,0,17,0
2453880,Veronica deltigera,Wall. ex Benth.,no,perennial herb,1,0,0,3,0
2453900,Veronica densiflora,Ledeb.,no,perennial herb,2,0,0,9,0
2453793,Veronica eriogyne,H.J.P.Winkl.,no,perennial herb,0,0,0,5,0
2453798,Veronica fargesii,Franch.,no,perennial herb,0,0,0,1,0
2453782,Veronica filipes,P.C.Tsoong,no,perennial herb,0,0,0,3,0
2462826,Veronica forrestii,Diels,no,perennial herb,2,0,0,1,0
2462923,Veronica henryi,T.Yamaz.,yes,annual herb,0,0,0,2,1
2462924,Veronica himalensis,D.Don,no,perennial herb,0,0,0,5,0
2462757,Veronica javanica,Blume,yes,annual herb,1,6,1,27,1
2462618,Veronica lanuginosa,Benth. ex Hook.f.,no,perennial herb,0,0,0,3,0
2462610,Veronica laxa,Benth.,yes,perennial herb,1,0,0,7,1
2462607,Veronica laxissima,D.Y.Hong,no,perennial herb,0,0,0,1,0
2462743,Veronica longipetiolata,D.Y.Hong,no,perennial herb,0,0,0,1,0
2463222,Veronica morrisonicola,Hayata,no,perennial herb,1,0,0,1,0
2463312,Veronica oligosperma,Hayata,no,annual herb,0,0,0,1,0
2463241,Veronica oxycarpa,Boiss.,no,perennial herb,0,1,1,18,0
2463163,Veronica piroliformis,Franch.,no,perennial herb,0,0,0,1,0
2462997,Veronica pusilla,Kotschy ex Boiss.,no,annual herb,0,0,0,8,0
2463082,Veronica riae,H.J.P.Winkl.,no,perennial herb,0,0,0,1,0
2462488,Veronica rockii,H.L.Li,no,perennial herb,0,0,0,5,0
2462108,Veronica rubrifolia,Boiss.,no,annual herb,0,0,0,8,0
2462094,Veronica serpyllifolia,L.,yes,perennial herb,22,30,1,133,2
2462197,Veronica stelleri,Pall. ex Schrad. & Link,no,perennial herb,9,0,0,8,0
2462186,Veronica sutchuenensis,Franch.,no,perennial herb,0,0,0,1,0
2462182,Veronica szechuanica,Batalin,no,perennial herb,0,0,0,3,0
2462178,Veronica taiwanica,T.Yamaz.,no,perennial herb,0,0,0,1,0
2461935,Veronica tenuissima,Boriss.,no,annual herb,0,0,0,8,0
2461969,Veronica teucrium,L.,yes,perennial herb,30,23,1,27,1
2461955,Veronica tibetica,D.Y.Hong,no,perennial herb,0,0,0,1,0
2461889,Veronica tsinglingensis,D.Y.Hong,no,perennial herb,0,0,0,2,0
2461916,Veronica undulata,Wall.,yes,perennial herb,1,2,1,21,2
2463094,Veronica vandellioides,Maxim.,no,perennial herb,0,0,0,4,0
2463097,Veronica verna,L.,no,annual herb,10,19,1,49,0
2463055,Veronica yunnanensis,D.Y.Hong,no,perennial herb,0,0,0,1,0
2461909,Veronicastrum axillare,(Siebold & Zucc.) T.Yamaz.,yes,perennial herb,2,0,0,3,3
2461951,Veronicastrum brunonianum,(Benth.) D.Y.Hong,yes,perennial herb,1,0,0,4,2
2462036,Veronicastrum caulopterum,(Hance) T.Yamaz.,yes,perennial herb,0,0,0,2,2
2462032,Veronicastrum formosanum,(Masam.) T.Yamaz.,yes,perennial herb,0,0,0,1,1
2462019,Veronicastrum longispicatum,(Merr.) T.Yamaz.,no,perennial herb,0,0,0,1,0
2609161,Veronicastrum loshanense,Tien T.Chen & F.S.Chou,no,NA,0,0,0,1,0
2462061,Veronicastrum rhombifolium,(Hand.-Mazz.) P.C.Tsoong,no,perennial herb,0,0,0,1,0
2462060,Veronicastrum robustum,(Diels) D.Y.Hong,no,perennial herb,0,0,0,1,0
2462053,Veronicastrum sibiricum,(L.) Pennell,yes,perennial herb,20,0,0,14,3
2462047,Veronicastrum stenostachyum,(Hemsl.) T.Yamaz.,yes,perennial herb,0,0,0,3,2
2462043,Veronicastrum tubiflorum,(Fisch. & C.A.Mey.) Soják,no,perennial herb,2,0,0,8,0
2462041,Veronicastrum villosulum,(Miq.) T.Yamaz.,yes,perennial herb,3,0,0,2,2
2461989,Veronicastrum yunnanense,(W.W.Sm.) T.Yamaz.,no,perennial herb,0,0,0,1,0
2456159,Viburnum amplifolium,Rehder,no,woody,0,0,0,1,0
2456189,Viburnum atrocyaneum,C.B.Clarke,yes,woody,4,0,0,6,2
2456171,Viburnum betulifolium,Batalin,yes,woody,18,0,0,6,4
2456087,Viburnum brachybotryum,Hemsl.,yes,woody,0,0,0,2,2
2456090,Viburnum brevitubum,(P.S.Hsu) P.S.Hsu,yes,woody,0,0,0,2,1
2456092,Viburnum buddleifolium,C.H.Wright,no,woody,19,1,1,1,0
2456094,Viburnum burejaeticum,Regel & Herder,yes,woody,24,0,0,7,5
2456081,Viburnum carlesii,Hemsl.,yes,NA,42,1,1,3,3
2456117,Viburnum chingii,P.S.Hsu,yes,woody,3,0,0,2,1
2456130,Viburnum chinshanense,Graebn.,yes,woody,1,0,0,2,2
2456122,Viburnum chunii,P.S.Hsu,yes,woody,0,0,0,2,2
2455764,Viburnum cinnamomifolium,Rehder,no,woody,14,0,0,1,0
2455767,Viburnum congestum,Rehder,yes,woody,1,0,0,2,2
2455775,Viburnum corymbiflorum,P.S.Hsu & S.C.Hsu,yes,woody,1,0,0,2,1
2455770,Viburnum cotinifolium,D.Don,no,woody,17,0,0,7,0
2455758,Viburnum cylindricum,Buch.-Ham. ex D.Don,yes,woody,10,0,0,14,3
2455760,Viburnum dalzielii,W.W.Sm.,yes,woody,0,0,0,1,1
2455753,Viburnum davidi,Franch.,yes,woody,23,0,0,1,3
2455810,Viburnum dilatatum,Thunb.,yes,woody,33,12,1,6,4
2455745,Viburnum erosum,Thunb.,yes,woody,19,0,0,6,3
2455703,Viburnum erubescens,Wall. ex DC.,yes,woody,13,0,0,11,2
2455708,Viburnum farreri,Stearn,yes,woody,29,0,0,3,6
2455685,Viburnum foetidum,Wall.,yes,woody,10,0,0,11,2
2455696,Viburnum fordiae,Hance,yes,woody,3,0,0,2,2
2455689,Viburnum formosanum,(Hance) Hayata,no,woody,2,0,0,3,0
2455742,Viburnum glomeratum,Maxim.,yes,woody,9,0,0,6,4
2455739,Viburnum grandiflorum,Wall. ex DC.,yes,woody,9,0,0,6,2
2455718,Viburnum hainanense,Merr. & Chun,yes,woody,0,0,0,3,1
2455729,Viburnum hanceanum,Maxim.,yes,woody,5,0,0,1,1
2455726,Viburnum hengshanicum,Tsiang,yes,woody,0,0,0,2,1
2455727,Viburnum henryi,Hemsl.,yes,woody,17,0,0,3,2
2455876,Viburnum inopinatum,Craib,yes,woody,1,0,0,6,1
2455922,Viburnum kansuense,Batalin,yes,woody,6,0,0,3,1
2455936,Viburnum koreanum,Nakai,yes,woody,3,0,0,3,1
2455931,Viburnum lancifolium,P.S.Hsu,yes,woody,0,0,0,1,1
2455915,Viburnum leiocarpum,P.S.Hsu,no,woody,0,0,0,2,0
2455836,Viburnum longipedunculatum,(P.S.Hsu) P.S.Hsu,no,woody,0,0,0,2,0
2455828,Viburnum longiradiatum,P.S.Hsu,no,woody,0,0,0,1,0
2455840,Viburnum lutescens,Blume,yes,woody,1,0,0,8,2
2455842,Viburnum luzonicum,Rolfe,yes,woody,6,0,0,6,3
2455835,Viburnum macrocephalum,Fortune,yes,woody,27,1,1,3,4
2455825,Viburnum melanocarpum,P.S.Hsu,yes,woody,2,0,0,1,2
2455869,Viburnum mongolicum,(Pall.) Rehder,yes,woody,22,0,0,6,2
2455868,Viburnum mullaha,Buch.-Ham. ex D.Don,yes,woody,3,0,0,8,1
2455845,Viburnum nervosum,D.Don,yes,woody,0,0,0,7,3
